"user_name","user_description","user_link","location","investments","followers","date"
"Who Gives a Crap","Toilet paper that builds toilets for those in need.","https://angel.co/who-gives-a-crap","Melbourne","Dec ’15",11,2015-12-01
"Metaverse Makeovers","AR DESIGNS  YOU CAN WEAR, SHARE, CUSTOMIZE & BUY","https://angel.co/metaverse-makeovers","Melbourne","Mar ’13",30,2013-03-01
"Digital Property Group","Real Estate Property Portal","https://angel.co/digital-property-group","Melbourne","Jun ’14",9,2014-06-01
"Tetris Digital","","https://angel.co/tetris-digital","Melbourne","Oct ’13",3,2013-10-01
"PetStay","Local pet accomodation","https://angel.co/petstay","Melbourne","Aug ’15",4,2015-08-01
"SapientNitro","Are you our next Director of Technology?","https://angel.co/sapientnitro-1","Melbourne","Jun ’15",2,2015-06-01
"Zank & Company","Intelligent wealth management system","https://angel.co/zank-company","Melbourne","Apr ’14",7,2014-04-01
"Sprout","A marketplace for kitchen space.","https://angel.co/sprout-8","Melbourne","May ’16",5,2016-05-01
"PMAnalytix","Long term monitoring patients","https://angel.co/pmanalytix-1","Melbourne","Apr ’14",10,2014-04-01
"Ecoh","Wearable communications & safety","https://angel.co/ecoh","Melbourne","Apr ’14",4,2014-04-01
"Urban RPG","Online Street Based RPG Game","https://angel.co/urban-rpg","Melbourne","Jul ’11",18,2011-07-01
"Truckies","Truckies instantly connects shippers with licensed truck-drivers via a simple to use app","https://angel.co/truckies","Melbourne","Jun ’16",2,2016-06-01
"sparemetre","Closer, Simple, Storage","https://angel.co/sparemetre","Melbourne","Nov ’15",1,2015-11-01
"Applianc.es","A speciality appliance retail store","https://angel.co/applianc-es","Melbourne","Jun ’12",3,2012-06-01
"MyGolgi","Constant tracking and feedback of body position","https://angel.co/mygolgi","Melbourne","Sep ’15",7,2015-09-01
"Nextstretch","discover short courses around you","https://angel.co/nextstretch","Melbourne","Oct ’12",10,2012-10-01
"Travel Network","An affiliate focused travel network based around niche travel products and destinations","https://angel.co/travel-network","Melbourne","Jun ’12",9,2012-06-01
"ChargeDesk","Remarkable Billing Support","https://angel.co/chargedesk","Melbourne","Mar ’15",5,2015-03-01
"TerraLingo","The Social world speaks my language","https://angel.co/terralingo","Melbourne","Aug ’13",11,2013-08-01
"Lialina","Grow businesses. Empower brands.","https://angel.co/lialina","Melbourne","Apr ’14",2,2014-04-01
"Zoop","A simple e-commerce platform and mentor in one","https://angel.co/zoop","Melbourne","Jan ’13",10,2013-01-01
"MAI Capital","Australian venture capital Fund","https://angel.co/mai-capital","Melbourne","Mar ’16",1,2016-03-01
"Shoptt Commerce","Choose how you sell online! Web. Mobile. Email. Social","https://angel.co/shoptt-commerce","Melbourne","Sep ’14",14,2014-09-01
"Warbler","Warbler is the API for Points and Rewards","https://angel.co/warbler-digital","Chicago","Sep ’14",10,2014-09-01
"CheckinLine","Smarter access to things in high demand","https://angel.co/checkinline","Melbourne","Sep ’12",12,2012-09-01
"Deposits","Make Local Banking Global","https://angel.co/deposits-2","Melbourne","Jan ’13",20,2013-01-01
"eLEDGER","Google Docs for Bookkeeping","https://angel.co/eledger","Melbourne","Jan ’13",10,2013-01-01
"WordPorn.com","(Follow this page to get updated on the launch)","https://angel.co/wordporn","Melbourne","Jul ’15",1,2015-07-01
"Twiitch","Fun, friendly, quality games (Rovio)","https://angel.co/twiitch","Melbourne","Aug ’12",5,2012-08-01
"Wuit","Building web applications that make sense.","https://angel.co/wuit","Melbourne","Jun ’11",17,2011-06-01
"MiiBrand","Connecting fans with fashion brands","https://angel.co/miibrand","Melbourne","Apr ’13",12,2013-04-01
"Gymi (Gym Intelligence Wearables)","Smart clothes for a smart workout","https://angel.co/gymi-gym-intelligence-wearables","Melbourne","May ’14",7,2014-05-01
"SupermixME","Premium superfood blends","https://angel.co/supermixme","Melbourne","Aug ’14",2,2014-08-01
"Kibl","Solar powered pet GPS and activity trackers","https://angel.co/kibl","Melbourne","Nov ’15",4,2015-11-01
"Oplicious","We Sell Your Unloved Fashion. Famous Brands, Secondhand. Style at 80% Off.","https://angel.co/oplicious","Melbourne","May ’15",2,2015-05-01
"Virtualnaut","Making shopping more convenient and engaging by providing humanised virtual stores","https://angel.co/virtualnaut","Melbourne","Apr ’14",18,2014-04-01
"4th Party","We provide social buying technology for households.","https://angel.co/4th-party","Melbourne","Dec ’13",2,2013-12-01
"Yellloh","The social network for writers","https://angel.co/yellloh","Melbourne","Oct ’13",9,2013-10-01
"Task Central","Marketplaces for enterprise","https://angel.co/task-central","Melbourne","Jun ’14",8,2014-06-01
"Allume Energy","PPA & VNM Clean Energy Platform","https://angel.co/allume-energy","Melbourne","Sep ’15",2,2015-09-01
"V-Patch Medical Systems","Cardiac mHealth System","https://angel.co/v-patch-medical-systems","Melbourne","Aug ’14",9,2014-08-01
"Collective Campus","Enterprise Innovation School","https://angel.co/collective-campus","Melbourne","Apr ’15",5,2015-04-01
"Smartbit","Bitcoin block explorer and developer platform","https://angel.co/smartbit-1","Melbourne","Jul ’15",5,2015-07-01
"Fizeque","On-demand wellness! When and where you want.","https://angel.co/fizeque","Melbourne","Oct ’14",6,2014-10-01
"Dwell Kept","Home cleaners on demand","https://angel.co/dwell-kept","Melbourne","May ’14",9,2014-05-01
"RosterCloud","RosterCloud simplifies events rostering, the way it should be.","https://angel.co/rostercloud","Melbourne","Oct ’12",7,2012-10-01
"The Mind Room","Wellbeing & performance psychology","https://angel.co/the-mind-room","Melbourne","Apr ’13",8,2013-04-01
"iCommercial","iCommercial is the leading sales and productivity tool for commercial real estate agents.","https://angel.co/icommercial","Melbourne","Apr ’13",2,2013-04-01
"Travel Distribution Systems","Disruptive B2B Travel  Distribution","https://angel.co/travel-distribution-systems","Melbourne","Mar ’15",15,2015-03-01
"FirstStep","Democratising investing","https://angel.co/firststep","Melbourne","Apr ’15",10,2015-04-01
"Salple","Deep insights from quick surveys","https://angel.co/salple","Melbourne","May ’15",3,2015-05-01
"Web Marketing ROI","We're a digital marketing agency.","https://angel.co/web-marketing-roi","Melbourne","Jan ’14",3,2014-01-01
"JoinSomeone","A social marketplace for leisure activities – find people, places and events here","https://angel.co/joinsomeone","Melbourne","Feb ’13",9,2013-02-01
"ServiceLocale","Instant transaction platform for high quality local services","https://angel.co/servicelocale","Melbourne","Feb ’14",4,2014-02-01
"The 2 Week Internship","Online Platform for Student Internships","https://angel.co/the-2-week-internship","Melbourne","Oct ’14",4,2014-10-01
"The 2 Week Internship","Online Platform For Finding Talent","https://angel.co/the-2-week-internship-1","Melbourne","Sep ’14",6,2014-09-01
"Contact Light","","https://angel.co/contact-light","Melbourne","Mar ’15",8,2015-03-01
"Foundr Magazine","Magazine for young entrepreneurs","https://angel.co/foundr-magazine","Melbourne","Jun ’14",5,2014-06-01
"SocialCoil [uWorkin uOnCall atOnce]","Social Media Business online and on mobile","https://angel.co/socialcoil-uworkin-uoncall-atonce","Melbourne","Mar ’12",7,2012-03-01
"Munch Health","a health app for a better you","https://angel.co/munch-health","Melbourne","Sep ’15",3,2015-09-01
"PetLoo","","https://angel.co/petloo","Melbourne","Sep ’15",1,2015-09-01
"Ownerforaday","Premium marketplace and community for the sharing economy","https://angel.co/ownerforaday","Melbourne","Mar ’13",3,2013-03-01
"StageLabel","Crowd funding for fashion","https://angel.co/stagelabel","Melbourne","Sep ’14",7,2014-09-01
"Near","Professional Networking","https://angel.co/nearapp","Melbourne","Aug ’14",6,2014-08-01
"Smarter Charger Pty","Portable Device Chargers","https://angel.co/smarter-charger-pty","Melbourne","Aug ’14",4,2014-08-01
"Shoozii","3D shoe design application allowing you to design, buy and sell your own shoes.","https://angel.co/shoozii","Melbourne","Oct ’15",5,2015-10-01
"Boutique Bride","Groupon For Brides!","https://angel.co/boutique-bride","Melbourne","Dec ’11",6,2011-12-01
"Airly","Unlimited private flights for one flat monthly fee.","https://angel.co/airly-2","Melbourne","Dec ’15",9,2015-12-01
"Cab Cue","Taxi Hailing App for Business","https://angel.co/cab-cue","Melbourne","Mar ’14",3,2014-03-01
"BodyWise","Data-based mobile health & fitness trainer","https://angel.co/bodywise","Melbourne","Oct ’13",7,2013-10-01
"Wod Clock","Record and Share your Wods and Lifts, with your friends","https://angel.co/wod-clock","Melbourne","Sep ’14",1,2014-09-01
"Huffle","Digital bank","https://angel.co/huffle","Melbourne","May ’15",13,2015-05-01
"Fewe.st","Subscription for passionate spirits","https://angel.co/fewe-st","Melbourne","Apr ’14",1,2014-04-01
"rocqup","Health and Beauty Marketplace","https://angel.co/rocqup","Melbourne","Mar ’16",3,2016-03-01
"Community Broadcasting Foundation","","https://angel.co/community-broadcasting-fund","Melbourne","Nov ’15",1,2015-11-01
"Telo","Digital money that anyone could use.","https://angel.co/telo-2","Melbourne","Nov ’13",4,2013-11-01
"Foover - Food Movers","Marketplace for Food Delivery Drivers on Demand","https://angel.co/foover-food-movers","Melbourne","Mar ’16",6,2016-03-01
"Parkhound","Raiders of the Lost Park","https://angel.co/parkhound","Melbourne","Feb ’14",8,2014-02-01
"Side Racket","Create, discover & join amazing projects on Side Racket","https://angel.co/side-racket","Melbourne","Nov ’13",4,2013-11-01
"Aston Club","Pay your bar & restaurant bill with your phone and earn exclusive members only rewards.","https://angel.co/aston-club","Melbourne","Jun ’13",18,2013-06-01
"Bitfy","Bitfy Provides RSYNC based disaster recovery solutions with local recovery options","https://angel.co/bitfy","Melbourne","Jun ’16",1,2016-06-01
"Eventfuel.io","Make your events count with Eventfuel.io!","https://angel.co/eventfuel","Lisbon","Apr ’12",24,2012-04-01
"jTribe Labs","Mobile solutions that matter","https://angel.co/jtribe-labs","Melbourne","Oct ’12",8,2012-10-01
"Crosstivity","Smarter marketing","https://angel.co/crosstivity","Melbourne","Nov ’14",3,2014-11-01
"Studio Pennant","Graphic design, branding, UI/UX","https://angel.co/studio-pennant","Melbourne","Nov ’12",5,2012-11-01
"Snobal","VR platform for virtual learning experiences","https://angel.co/snobal","Melbourne","Apr ’15",5,2015-04-01
"Wise Guides","Real travel insight from real people.","https://angel.co/wise-guides","Melbourne","Feb ’14",5,2014-02-01
"Gleam","Action Marketing Platform","https://angel.co/gleam","Melbourne","Sep ’13",10,2013-09-01
"PetHomeStay","Airbnb for Pets in Australia","https://angel.co/pethomestay","Melbourne","Nov ’14",10,2014-11-01
"Retail Superstore","Multiple Products. Multiple Retailers. One Checkout.","https://angel.co/retail-superstore","Melbourne","Jul ’14",3,2014-07-01
"MeetLinkShare","Together Everywhere","https://angel.co/meetlinkshare","Melbourne","Mar ’12",16,2012-03-01
"Mobileroo Pty","Mobileroo is a iOS and Android app development company","https://angel.co/mobileroo-pty","Melbourne","Sep ’12",4,2012-09-01
"gText","Group SMS platform","https://angel.co/gtext","Melbourne","Sep ’12",4,2012-09-01
"DELUX","DELUX is a fleet management system","https://angel.co/delux","Melbourne","Sep ’12",4,2012-09-01
"Prop X","Crowd funded and sourced video","https://angel.co/prop-x","Melbourne","Jun ’12",13,2012-06-01
"Snapp","Mobile-first ecommerce platform. Like Shopify for apps.","https://angel.co/snapp-mobile","Melbourne","Sep ’15",4,2015-09-01
"Superapps","Software as service mobile services platform for Austrealian superannuation funds.","https://angel.co/superapps","Melbourne","Jan ’13",4,2013-01-01
"Haggell","Your own personal deals","https://angel.co/haggell","Melbourne","May ’14",7,2014-05-01
"You Decide","Mobile App that will revolutionize the Health & Fitness Industry","https://angel.co/you-decide","Melbourne","Sep ’15",2,2015-09-01
"Fay's Blend Pty","Fay's is an all-natural,unpasteurized full blend of 100% organic veggies, fruits and nuts.","https://angel.co/fay-s-blend-pty","Melbourne","Apr ’14",4,2014-04-01
"HOTDESK","Airbnb meets train ticket meets office space","https://angel.co/hotdesk-1","Melbourne","May ’14",9,2014-05-01
"Sportsmate Mobile","","https://angel.co/sportsmate-mobile","Melbourne","Aug ’14",1,2014-08-01
"Movr","an ecosystem for people who love and make movies","https://angel.co/movr","Melbourne","Dec ’11",11,2011-12-01
"Today We Learned","Improving conversations -> relationships -> learning -> education","https://angel.co/todaywelearned","Melbourne","Sep ’15",5,2015-09-01
"Laika Travel","Tinder style search engine for adventure travel. Offering over 2,000 experiences!","https://angel.co/laika-travel","Melbourne","Jun ’16",3,2016-06-01
"Tiny Machine Collective","Interactive experience laboratory","https://angel.co/tiny-machine-collective","Melbourne","Dec ’14",4,2014-12-01
"Windsale Marketing","Retail intelligence. Insight into action advertising.","https://angel.co/windsale-marketing","Melbourne","Mar ’12",22,2012-03-01
"HOPE CELL TECHNOLOGIES","Improved energy efficiency and lower polution in power generation","https://angel.co/hope-cell-technologies","Melbourne","Sep ’11",17,2011-09-01
"InTouch","Your phone as private messaging hub: Direct P2P messaging; Anonymous contact exchange;","https://angel.co/intouch-5","Melbourne","Jun ’14",6,2014-06-01
"OTTO","SIRI for Driving","https://angel.co/otto-6","Melbourne","Apr ’16",5,2016-04-01
"EVX Ventures","To make energy independent vehicles  the future of transportation","https://angel.co/evx-pty-ltd","Melbourne","Jun ’15",8,2015-06-01
"RealtyCrowd","Fundrise for Australia - property investment crowdfunding.","https://angel.co/realtycrowd","Melbourne","May ’14",5,2014-05-01
"TopDog Capital","Startup Support & Angel Investment Fund","https://angel.co/topdog-capital","Melbourne","May ’16",1,2016-05-01
"Innerloop","Intelligent job marketplace for tech talent.","https://angel.co/innerloop","Melbourne","Jul ’13",12,2013-07-01
"teenstr.com","Connect with like-minded teens from around the world","https://angel.co/teenstr-com-1","Melbourne","Jul ’13",1,2013-07-01
"True Secrets Melbourne","Strange Walking Tour in Melbourne","https://angel.co/true-secrets-melbourne","Melbourne","Nov ’11",9,2011-11-01
"Studio Proper","Clever accessories for smart devices.","https://angel.co/studio-proper","Melbourne","Feb ’13",4,2013-02-01
"Property Enchanter","Business Analysis API Services for Commercial Property","https://angel.co/property-enchanter-1","Melbourne","Apr ’14",7,2014-04-01
